stt,bm25_retrieved,bm25_hit@1,bm25_recall@1,bm25_hit@3,bm25_recall@3,bm25_hit@5,bm25_recall@5,bm25_hit@10,bm25_recall@10,bm25_hit@20,bm25_recall@20,bm25_hit@30,bm25_recall@30,bm25_mrr,tfidf_retrieved,tfidf_hit@1,tfidf_recall@1,tfidf_hit@3,tfidf_recall@3,tfidf_hit@5,tfidf_recall@5,tfidf_hit@10,tfidf_recall@10,tfidf_hit@20,tfidf_recall@20,tfidf_hit@30,tfidf_recall@30,tfidf_mrr,keyword_retrieved,keyword_hit@1,keyword_recall@1,keyword_hit@3,keyword_recall@3,keyword_hit@5,keyword_recall@5,keyword_hit@10,keyword_recall@10,keyword_hit@20,keyword_recall@20,keyword_hit@30,keyword_recall@30,keyword_mrr,semantic_retrieved,semantic_hit@1,semantic_recall@1,semantic_hit@3,semantic_recall@3,semantic_hit@5,semantic_recall@5,semantic_hit@10,semantic_recall@10,semantic_hit@20,semantic_recall@20,semantic_hit@30,semantic_recall@30,semantic_mrr
390,"[""59-2020-QH14:d4"", ""168-2024-ND-CP:d27"", ""23-2022-ND:d23"", ""168-2024-ND-CP:d26"", ""36-2024-QH15:d46"", ""36-2024-QH15:d10"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""36-2024-QH15:d31"", ""168-2024-ND-CP:d9""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""36-2024-QH15:d10"", ""23-2022-ND:d23"", ""59-2020-QH14:d4"", ""168-2024-ND-CP:d27"", ""100-2019-ND-CP:d79"", ""01-2021-ND:d64"", ""168-2025-ND:d58"", ""100-2019-ND-CP:d6"", ""36-2024-QH15:d46"", ""36-2024-QH15:d64""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d52"", ""100-2019-ND-CP:d80"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d81"", ""168-2024-ND-CP:d5""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""36-2024-QH15:d88"", ""248-2025-ND:d10"", ""168-2024-ND-CP:d53"", ""168-2024-ND-CP:d22"", ""168-2025-ND:d124"", ""100-2019-ND-CP:d35"", ""44-2025-ND:d24"", ""100-2019-ND-CP:d84"", ""100-2019-ND-CP:d30"", ""168-2024-ND-CP:d34""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0769
391,"[""36-2024-QH15:d2"", ""100-2019-ND-CP:d41"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d5"", ""36-2024-QH15:d20"", ""36-2024-QH15:d31"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d9"", ""36-2024-QH15:d14""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""36-2024-QH15:d2"", ""36-2024-QH15:d21"", ""36-2024-QH15:d20"", ""36-2024-QH15:d31"", ""36-2024-QH15:d19"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""59-2020-QH14:d68"", ""100-2019-ND-CP:d41"", ""36-2024-QH15:d14""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d23"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d9"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d5"", ""100-2019-ND-CP:d8"", ""100-2019-ND-CP:d32"", ""100-2019-ND-CP:d37""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""36-2024-QH15:d17"", ""100-2019-ND-CP:d16"", ""36-2024-QH15:d16"", ""36-2024-QH15:d14"", ""36-2024-QH15:d29"", ""36-2024-QH15:d69"", ""36-2024-QH15:d76"", ""100-2019-ND-CP:d5"", ""100-2019-ND-CP:d7"", ""168-2024-ND-CP:d6""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
392,"[""36-2024-QH15:d46"", ""168-2024-ND-CP:d27"", ""36-2024-QH15:d30"", ""36-2024-QH15:d10"", ""168-2024-ND-CP:d26"", ""36-2024-QH15:d2"", ""36-2024-QH15:d31"", ""23-2022-ND:d23"", ""36-2024-QH15:d5"", ""36-2024-QH15:d6""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.6667,1,1.0,0.25,"[""36-2024-QH15:d10"", ""36-2024-QH15:d46"", ""168-2024-ND-CP:d27"", ""36-2024-QH15:d27"", ""36-2024-QH15:d31"", ""36-2024-QH15:d2"", ""36-2024-QH15:d30"", ""100-2019-ND-CP:d47"", ""36-2024-QH15:d11"", ""100-2019-ND-CP:d6""]",1,0.3333,1,0.3333,1,0.3333,1,0.6667,1,1.0,1,1.0,1.0,"[""36-2024-QH15:d46"", ""168-2024-ND-CP:d27"", ""36-2024-QH15:d30"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d8"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d9"", ""168-2024-ND-CP:d32""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.2,"[""36-2024-QH15:d20"", ""36-2024-QH15:d26"", ""36-2024-QH15:d24"", ""36-2024-QH15:d16"", ""36-2024-QH15:d25"", ""168-2024-ND-CP:d15"", ""36-2024-QH15:d11"", ""36-2024-QH15:d14"", ""36-2024-QH15:d13"", ""36-2024-QH15:d17""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,1,0.6667,0.1429
393,"[""168-2024-ND-CP:d51"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d50"", ""100-2019-ND-CP:d6"", ""248-2025-ND:d10"", ""100-2019-ND-CP:d5"", ""248-2025-ND:d11"", ""36-2024-QH15:d58"", ""36-2024-QH15:d2""]",0,0.0,1,0.25,1,0.25,1,0.25,1,0.5,1,0.5,0.5,"[""248-2025-ND:d11"", ""168-2024-ND-CP:d51"", ""168-2025-ND:d122"", ""168-2024-ND-CP:d50"", ""248-2025-ND:d10"", ""01-2021-ND:d82"", ""168-2025-ND:d93"", ""168-2025-ND:d24"", ""168-2025-ND:d64"", ""36-2024-QH15:d58""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0909,"[""59-2020-QH14:d209"", ""168-2024-ND-CP:d47"", ""168-2025-ND:d64"", ""168-2025-ND:d71"", ""168-2025-ND:d69"", ""100-2019-ND-CP:d48"", ""168-2024-ND-CP:d6"", ""168-2025-ND:d65"", ""01-2021-ND:d71"", ""168-2024-ND-CP:d32""]",0,0.0,1,0.25,1,0.25,1,0.5,1,0.5,1,0.5,0.5,"[""168-2024-ND-CP:d37"", ""100-2019-ND-CP:d35"", ""168-2024-ND-CP:d43"", ""100-2019-ND-CP:d76"", ""168-2024-ND-CP:d52"", ""248-2025-ND:d10"", ""168-2024-ND-CP:d44"", ""36-2024-QH15:d88"", ""100-2019-ND-CP:d75"", ""248-2025-ND:d7""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0.037
394,"[""100-2019-ND-CP:d6"", ""36-2024-QH15:d31"", ""168-2024-ND-CP:d14"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d16"", ""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d13"", ""100-2019-ND-CP:d7""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,0.0476,"[""36-2024-QH15:d64"", ""36-2024-QH15:d31"", ""36-2024-QH15:d10"", ""168-2024-ND-CP:d14"", ""168-2024-ND-CP:d27"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d16"", ""100-2019-ND-CP:d18"", ""100-2019-ND-CP:d7"", ""100-2019-ND-CP:d5""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,0.0476,"[""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d27"", ""36-2024-QH15:d39"", ""01-2021-ND:d69"", ""168-2024-ND-CP:d16"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d20""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0.0526,"[""168-2024-ND-CP:d22"", ""36-2024-QH15:d62"", ""168-2024-ND-CP:d34"", ""36-2024-QH15:d89"", ""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d18"", ""36-2024-QH15:d37"", ""168-2024-ND-CP:d17"", ""168-2024-ND-CP:d29""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
395,"[""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d3"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d14"", ""100-2019-ND-CP:d15"", ""100-2019-ND-CP:d5""]",0,0.0,0,0.0,0,0.0,1,0.25,1,0.5,1,0.75,0.1429,"[""168-2024-ND-CP:d25"", ""168-2024-ND-CP:d19"", ""168-2024-ND-CP:d50"", ""36-2024-QH15:d10"", ""168-2024-ND-CP:d28"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d14"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d27"", ""36-2024-QH15:d62""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0.05,"[""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d21"", ""168-2024-ND-CP:d14"", ""168-2024-ND-CP:d18"", ""168-2024-ND-CP:d23"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d22"", ""168-2024-ND-CP:d27""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.5,0.0667,"[""168-2024-ND-CP:d34"", ""168-2024-ND-CP:d32"", ""100-2019-ND-CP:d18"", ""100-2019-ND-CP:d33"", ""100-2019-ND-CP:d35"", ""100-2019-ND-CP:d7"", ""100-2019-ND-CP:d30"", ""168-2024-ND-CP:d22"", ""100-2019-ND-CP:d5"", ""100-2019-ND-CP:d14""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
396,"[""100-2019-ND-CP:d37"", ""59-2020-QH14:d185"", ""100-2019-ND-CP:d44"", ""01-2021-ND:d50"", ""59-2020-QH14:d53"", ""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d21"", ""168-2024-ND-CP:d39"", ""100-2019-ND-CP:d81""]",0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0.0556,"[""59-2020-QH14:d72"", ""168-2024-ND-CP:d54"", ""59-2020-QH14:d166"", ""59-2020-QH14:d185"", ""01-2021-ND:d75"", ""168-2024-ND-CP:d4"", ""01-2021-ND:d77"", ""59-2020-QH14:d53"", ""01-2021-ND:d50"", ""100-2019-ND-CP:d37""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""100-2019-ND-CP:d83"", ""168-2025-ND:d71"", ""168-2025-ND:d69"", ""100-2019-ND-CP:d61"", ""168-2024-ND-CP:d47"", ""100-2019-ND-CP:d15"", ""100-2019-ND-CP:d16"", ""100-2019-ND-CP:d39"", ""100-2019-ND-CP:d48"", ""100-2019-ND-CP:d80""]",0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,0.2,"[""168-2024-ND-CP:d44"", ""168-2024-ND-CP:d42"", ""100-2019-ND-CP:d75"", ""168-2024-ND-CP:d43"", ""168-2024-ND-CP:d39"", ""100-2019-ND-CP:d25"", ""100-2019-ND-CP:d76"", ""100-2019-ND-CP:d38"", ""168-2024-ND-CP:d54"", ""100-2019-ND-CP:d42""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
397,"[""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d5"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d47"", ""100-2019-ND-CP:d81"", ""36-2024-QH15:d6"", ""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d13"", ""100-2019-ND-CP:d82""]",0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,0.2,"[""168-2024-ND-CP:d46"", ""168-2025-ND:d7"", ""168-2024-ND-CP:d5"", ""100-2019-ND-CP:d82"", ""01-2021-ND:d56"", ""01-2021-ND:d7"", ""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d1"", ""168-2025-ND:d89"", ""168-2024-ND-CP:d27""]",1,0.5,1,0.5,1,0.5,1,0.5,1,1.0,1,1.0,1.0,"[""100-2019-ND-CP:d83"", ""168-2024-ND-CP:d47"", ""01-2021-ND:d69"", ""168-2025-ND:d69"", ""23-2022-ND:d29"", ""01-2021-ND:d65"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d46"", ""100-2019-ND-CP:d20"", ""100-2019-ND-CP:d80""]",0,0.0,1,0.5,1,0.5,1,1.0,1,1.0,1,1.0,0.5,"[""168-2024-ND-CP:d27"", ""36-2024-QH15:d46"", ""100-2019-ND-CP:d37"", ""168-2024-ND-CP:d29"", ""36-2024-QH15:d63"", ""100-2019-ND-CP:d35"", ""100-2019-ND-CP:d9"", ""100-2019-ND-CP:d7"", ""100-2019-ND-CP:d18"", ""36-2024-QH15:d56""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
398,"[""23-2022-ND:d23"", ""59-2020-QH14:d4"", ""168-2024-ND-CP:d27"", ""36-2024-QH15:d46"", ""168-2024-ND-CP:d26"", ""36-2024-QH15:d10"", ""36-2024-QH15:d30"", ""100-2019-ND-CP:d31"", ""36-2024-QH15:d33"", ""100-2019-ND-CP:d6""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,0.0909,"[""23-2022-ND:d23"", ""36-2024-QH15:d10"", ""59-2020-QH14:d4"", ""168-2024-ND-CP:d27"", ""36-2024-QH15:d46"", ""36-2024-QH15:d59"", ""168-2024-ND-CP:d26"", ""59-2020-QH14:d155"", ""36-2024-QH15:d30"", ""168-2024-ND-CP:d48""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.5,1,0.6667,0.1667,"[""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d32"", ""168-2025-ND:d55"", ""89-2024-ND:d7"", ""168-2025-ND:d54"", ""36-2024-QH15:d46"", ""16-2023-ND:d7"", ""168-2024-ND-CP:d6"", ""59-2020-QH14:d205"", ""89-2024-ND:d11""]",0,0.0,1,0.1667,1,0.1667,1,0.1667,1,0.1667,1,0.1667,0.5,"[""100-2019-ND-CP:d21"", ""168-2024-ND-CP:d18"", ""168-2024-ND-CP:d27"", ""100-2019-ND-CP:d22"", ""168-2024-ND-CP:d34"", ""100-2019-ND-CP:d18"", ""100-2019-ND-CP:d34"", ""168-2024-ND-CP:d32"", ""36-2024-QH15:d10"", ""100-2019-ND-CP:d33""]",0,0.0,1,0.1667,1,0.1667,1,0.3333,1,0.5,1,0.5,0.5
399,"[""36-2024-QH15:d18"", ""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d7"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d12"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d12"", ""168-2024-ND-CP:d9""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,0.1667,"[""36-2024-QH15:d18"", ""36-2024-QH15:d77"", ""168-2024-ND-CP:d6"", ""36-2024-QH15:d30"", ""168-2024-ND-CP:d11"", ""100-2019-ND-CP:d7"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d5"", ""36-2024-QH15:d31""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.6667,0.125,"[""168-2024-ND-CP:d8"", ""100-2019-ND-CP:d7"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d12"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d8"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d21""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.3333,"[""36-2024-QH15:d33"", ""36-2024-QH15:d13"", ""36-2024-QH15:d10"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d9"", ""36-2024-QH15:d52"", ""36-2024-QH15:d42"", ""100-2019-ND-CP:d6"", ""36-2024-QH15:d17"", ""168-2024-ND-CP:d8""]",0,0.0,1,0.6667,1,1.0,1,1.0,1,1.0,1,1.0,0.5
400,"[""100-2019-ND-CP:d15"", ""100-2019-ND-CP:d28"", ""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d37"", ""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d20"", ""36-2024-QH15:d58"", ""100-2019-ND-CP:d19""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,0.0333,"[""36-2024-QH15:d58"", ""168-2024-ND-CP:d50"", ""100-2019-ND-CP:d80"", ""168-2024-ND-CP:d5"", ""168-2024-ND-CP:d48"", ""168-2024-ND-CP:d51"", ""100-2019-ND-CP:d82"", ""01-2021-ND:d95"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d15""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.6667,1,0.6667,0.2,"[""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d21"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d52"", ""100-2019-ND-CP:d37"", ""168-2024-ND-CP:d39"", ""36-2024-QH15:d71""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0588,"[""36-2024-QH15:d88"", ""168-2024-ND-CP:d53"", ""168-2024-ND-CP:d34"", ""100-2019-ND-CP:d84"", ""248-2025-ND:d10"", ""168-2024-ND-CP:d52"", ""168-2024-ND-CP:d32"", ""100-2019-ND-CP:d30"", ""100-2019-ND-CP:d18"", ""168-2024-ND-CP:d37""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
401,"[""168-2024-ND-CP:d36"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d8"", ""100-2019-ND-CP:d8"", ""100-2019-ND-CP:d5"", ""36-2024-QH15:d14"", ""100-2019-ND-CP:d7"", ""100-2019-ND-CP:d16"", ""100-2019-ND-CP:d47"", ""100-2019-ND-CP:d6""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0909,"[""168-2024-ND-CP:d36"", ""36-2024-QH15:d14"", ""36-2024-QH15:d20"", ""168-2024-ND-CP:d25"", ""36-2024-QH15:d36"", ""36-2024-QH15:d26"", ""36-2024-QH15:d31"", ""168-2024-ND-CP:d15"", ""36-2024-QH15:d47"", ""100-2019-ND-CP:d17""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d12"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d14"", ""168-2024-ND-CP:d21"", ""168-2024-ND-CP:d32"", ""100-2019-ND-CP:d5""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.5,"[""36-2024-QH15:d20"", ""168-2024-ND-CP:d15"", ""36-2024-QH15:d26"", ""36-2024-QH15:d16"", ""36-2024-QH15:d17"", ""36-2024-QH15:d24"", ""36-2024-QH15:d15"", ""36-2024-QH15:d25"", ""36-2024-QH15:d35"", ""36-2024-QH15:d14""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,0.0526
402,"[""36-2024-QH15:d30"", ""168-2024-ND-CP:d9"", ""36-2024-QH15:d31"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d27"", ""36-2024-QH15:d14"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d26"", ""36-2024-QH15:d11""]",0,0.0,0,0.0,1,0.2,1,0.6,1,0.8,1,0.8,0.2,"[""36-2024-QH15:d14"", ""36-2024-QH15:d20"", ""36-2024-QH15:d31"", ""36-2024-QH15:d10"", ""36-2024-QH15:d11"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d9""]",0,0.0,0,0.0,1,0.4,1,0.8,1,0.8,1,0.8,0.25,"[""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d6"", ""36-2024-QH15:d30"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d13"", ""36-2024-QH15:d46"", ""100-2019-ND-CP:d7"", ""100-2019-ND-CP:d8"", ""100-2019-ND-CP:d16""]",0,0.0,1,0.2,1,0.4,1,0.4,1,0.4,1,0.4,0.5,"[""36-2024-QH15:d20"", ""36-2024-QH15:d24"", ""36-2024-QH15:d26"", ""168-2024-ND-CP:d15"", ""36-2024-QH15:d16"", ""36-2024-QH15:d17"", ""36-2024-QH15:d19"", ""100-2019-ND-CP:d39"", ""36-2024-QH15:d21"", ""36-2024-QH15:d25""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,1,0.6,0.0526
403,"[""168-2024-ND-CP:d3"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d27"", ""100-2019-ND-CP:d8"", ""36-2024-QH15:d62"", ""168-2024-ND-CP:d18"", ""168-2024-ND-CP:d14""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.0345,"[""36-2024-QH15:d62"", ""01-2021-ND:d45"", ""168-2024-ND-CP:d1"", ""100-2019-ND-CP:d82"", ""59-2020-QH14:d35"", ""36-2024-QH15:d58"", ""168-2024-ND-CP:d2"", ""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d48"", ""36-2024-QH15:d56""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d21"", ""168-2024-ND-CP:d32"", ""100-2019-ND-CP:d6"", ""168-2025-ND:d69"", ""100-2019-ND-CP:d5"", ""168-2025-ND:d71""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0714,"[""168-2024-ND-CP:d27"", ""36-2024-QH15:d10"", ""168-2024-ND-CP:d34"", ""168-2024-ND-CP:d22"", ""168-2024-ND-CP:d32"", ""100-2019-ND-CP:d18"", ""100-2019-ND-CP:d9"", ""36-2024-QH15:d62"", ""100-2019-ND-CP:d7"", ""100-2019-ND-CP:d33""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
404,"[""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d23"", ""100-2019-ND-CP:d31"", ""100-2019-ND-CP:d64"", ""36-2024-QH15:d46"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d36"", ""168-2024-ND-CP:d7""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.6667,1,0.6667,0.3333,"[""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d31"", ""100-2019-ND-CP:d64"", ""100-2019-ND-CP:d36"", ""168-2024-ND-CP:d28"", ""36-2024-QH15:d10"", ""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d38"", ""100-2019-ND-CP:d35""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,1.0,1,1.0,0.5,"[""100-2019-ND-CP:d23"", ""100-2019-ND-CP:d31"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d21"", ""100-2019-ND-CP:d24"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d23"", ""168-2024-ND-CP:d47""]",0,0.0,1,0.3333,1,0.3333,1,0.6667,1,0.6667,1,0.6667,0.3333,"[""168-2024-ND-CP:d34"", ""168-2024-ND-CP:d22"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d18"", ""100-2019-ND-CP:d32"", ""168-2024-ND-CP:d32"", ""100-2019-ND-CP:d25"", ""36-2024-QH15:d62"", ""168-2024-ND-CP:d33"", ""168-2024-ND-CP:d23""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.3333
405,"[""168-2024-ND-CP:d9"", ""36-2024-QH15:d31"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d8"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d11"", ""36-2024-QH15:d33"", ""168-2024-ND-CP:d12"", ""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d3""]",0,0.0,0,0.0,1,0.25,1,0.25,1,0.5,1,0.5,0.2,"[""36-2024-QH15:d31"", ""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""36-2024-QH15:d64"", ""100-2019-ND-CP:d8"", ""168-2024-ND-CP:d19"", ""100-2019-ND-CP:d11"", ""36-2024-QH15:d33"", ""168-2024-ND-CP:d27""]",0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,1,0.5,0.25,"[""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d83"", ""100-2019-ND-CP:d8"", ""168-2024-ND-CP:d16"", ""168-2024-ND-CP:d21"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d13""]",0,0.0,1,0.25,1,0.25,1,0.25,1,0.25,1,0.5,0.5,"[""100-2019-ND-CP:d22"", ""168-2024-ND-CP:d19"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d28"", ""100-2019-ND-CP:d11"", ""168-2024-ND-CP:d12"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d34"", ""168-2024-ND-CP:d30""]",0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,1,0.25,0.25
